datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",40-44,81,32,113
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",45-49,114,41,155
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",50-54,99,33,132
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",55-59,142,22,164
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",60-64,973,14,987
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",65-69,1187,17,1204
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",70-74,200,25,225
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",75-79,108,42,150
2021-04-30,Comirnaty,CZ052,"Královéhradecký kraj",80+,43,34,77
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",0-17,4,0,4
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",18-24,31,1,32
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",25-29,36,2,38
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",30-34,56,1,57
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",35-39,69,3,72
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",40-44,124,2,126
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",45-49,117,4,121
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",50-54,77,4,81
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",55-59,89,2,91
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",60-64,843,4,847
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",65-69,905,6,911
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",70-74,164,7,171
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",75-79,54,9,63
2021-04-30,Comirnaty,CZ053,"Pardubický kraj",80+,24,8,32
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",0-17,5,0,5
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",18-24,27,15,42
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",25-29,30,4,34
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",30-34,32,7,39
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",35-39,35,12,47
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",40-44,63,27,90
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",45-49,88,22,110
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",50-54,51,20,71
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",55-59,75,11,86
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",60-64,727,8,735
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",65-69,457,3,460
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",70-74,139,124,263
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",75-79,45,39,84
2021-04-30,Comirnaty,CZ063,"Kraj Vysočina",80+,28,10,38
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",0-17,3,0,3
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",18-24,61,4,65
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",25-29,67,17,84
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",30-34,84,16,100
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",35-39,154,21,175
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",40-44,175,23,198
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",45-49,216,28,244
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",50-54,197,26,223
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",55-59,523,22,545
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",60-64,2106,22,2128
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",65-69,1444,21,1465
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",70-74,384,50,434
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",75-79,174,46,220
2021-04-30,Comirnaty,CZ064,"Jihomoravský kraj",80+,75,20,95
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",0-17,4,0,4
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",18-24,15,3,18
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",25-29,28,11,39
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",30-34,41,5,46
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",35-39,45,34,79
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",40-44,91,41,132
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",45-49,96,18,114
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",50-54,81,8,89
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",55-59,479,17,496
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",60-64,1250,6,1256
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",65-69,575,7,582
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",70-74,131,17,148
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",75-79,64,5,69
2021-04-30,Comirnaty,CZ071,"Olomoucký kraj",80+,23,1,24
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",0-17,2,0,2
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",18-24,19,8,27
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",25-29,30,13,43
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",30-34,38,14,52
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",35-39,49,12,61
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",40-44,67,37,104
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",45-49,74,42,116
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",50-54,97,115,212
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",55-59,157,91,248
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",60-64,587,102,689
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",65-69,809,145,954
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",70-74,185,279,464
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",75-79,63,57,120
2021-04-30,Comirnaty,CZ072,"Zlínský kraj",80+,28,23,51
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",0-17,3,0,3
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,84,16,100
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,88,23,111
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,124,27,151
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,168,30,198
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,222,48,270
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,302,38,340
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,297,55,352
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,2008,71,2079
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,1984,57,2041
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,1254,21,1275
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,374,92,466
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,184,60,244
2021-04-30,Comirnaty,CZ080,"Moravskoslezský kraj",80+,79,26,105
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",25-29,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",30-34,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",35-39,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",40-44,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",45-49,11,0,11
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",50-54,7,0,7
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",55-59,24,0,24
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",60-64,39,0,39
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",65-69,39,0,39
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",70-74,25,0,25
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",75-79,10,0,10
2021-04-30,"COVID-19 Vaccine Janssen",CZ010,"Hlavní město Praha",80+,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",25-29,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",30-34,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",35-39,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",40-44,5,0,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",45-49,9,0,9
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",50-54,8,0,8
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",55-59,22,0,22
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",60-64,34,0,34
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",65-69,25,0,25
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",70-74,38,0,38
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",75-79,21,0,21
2021-04-30,"COVID-19 Vaccine Janssen",CZ020,"Středočeský kraj",80+,5,0,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",30-34,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",60-64,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",65-69,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",70-74,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ031,"Jihočeský kraj",80+,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",45-49,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",50-54,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",55-59,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",65-69,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",70-74,13,0,13
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",75-79,12,0,12
2021-04-30,"COVID-19 Vaccine Janssen",CZ032,"Plzeňský kraj",80+,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",18-24,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",25-29,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",35-39,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",40-44,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",45-49,5,0,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",50-54,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",55-59,11,0,11
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",60-64,16,0,16
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",65-69,37,0,37
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",70-74,26,0,26
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",75-79,19,0,19
2021-04-30,"COVID-19 Vaccine Janssen",CZ042,"Ústecký kraj",80+,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",25-29,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",35-39,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",40-44,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",45-49,8,0,8
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",50-54,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",55-59,7,0,7
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",60-64,9,0,9
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",65-69,10,0,10
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",70-74,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ051,"Liberecký kraj",75-79,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",35-39,2,1,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",45-49,2,1,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",55-59,1,1,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",60-64,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",65-69,10,1,11
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",70-74,17,1,18
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",75-79,4,1,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ052,"Královéhradecký kraj",80+,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",18-24,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",25-29,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",30-34,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",35-39,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",40-44,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",45-49,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",50-54,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",55-59,11,0,11
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",60-64,24,0,24
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",65-69,36,0,36
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",70-74,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",75-79,5,0,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ053,"Pardubický kraj",80+,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",40-44,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",50-54,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",55-59,7,0,7
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",60-64,25,0,25
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",65-69,14,0,14
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",70-74,13,0,13
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",75-79,13,0,13
2021-04-30,"COVID-19 Vaccine Janssen",CZ063,"Kraj Vysočina",80+,12,0,12
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",18-24,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",25-29,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",30-34,5,0,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",35-39,5,0,5
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",40-44,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",45-49,11,0,11
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",50-54,7,0,7
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",55-59,26,0,26
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",60-64,57,0,57
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",65-69,48,0,48
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",70-74,19,0,19
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",75-79,15,0,15
2021-04-30,"COVID-19 Vaccine Janssen",CZ064,"Jihomoravský kraj",80+,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",18-24,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",30-34,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",35-39,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",40-44,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",45-49,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",50-54,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",55-59,15,0,15
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",60-64,26,0,26
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",65-69,47,0,47
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",70-74,22,0,22
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",75-79,12,0,12
2021-04-30,"COVID-19 Vaccine Janssen",CZ071,"Olomoucký kraj",80+,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",18-24,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",40-44,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",45-49,4,0,4
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",50-54,7,0,7
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",55-59,6,0,6
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",60-64,25,0,25
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",65-69,40,0,40
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",70-74,28,0,28
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",75-79,14,0,14
2021-04-30,"COVID-19 Vaccine Janssen",CZ072,"Zlínský kraj",80+,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",18-24,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",35-39,2,0,2
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",40-44,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",45-49,1,0,1
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",50-54,3,0,3
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",55-59,17,0,17
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",60-64,27,0,27
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",65-69,45,0,45
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",70-74,34,0,34
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",75-79,15,0,15
2021-04-30,"COVID-19 Vaccine Janssen",CZ080,"Moravskoslezský kraj",80+,13,0,13
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",18-24,13,4,17
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",25-29,9,6,15
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",30-34,29,4,33
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",35-39,15,13,28
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",40-44,50,13,63
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",45-49,38,8,46
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",50-54,40,13,53
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",55-59,93,11,104
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",60-64,64,11,75
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",65-69,119,15,134
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",70-74,96,44,140
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",75-79,92,34,126
2021-04-30,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",80+,14,7,21
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",18-24,0,2,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",25-29,0,5,5
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,1,5,6
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,3,12,15
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,1,25,26
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,2,14,16
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,1,5,6
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,4,6,10
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,61,5,66
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,9,8,17
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,1,27,28
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,1,22,23
2021-04-30,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,0,11,11
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",18-24,3,0,3
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",25-29,1,0,1
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",30-34,2,0,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",35-39,2,0,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",40-44,2,0,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",45-49,2,0,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",50-54,1,0,1
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",55-59,4,0,4
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",60-64,8,0,8
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",65-69,64,0,64
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",70-74,5,1,6
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",75-79,4,0,4
2021-04-30,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",80+,1,0,1
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",30-34,0,3,3
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",35-39,1,1,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",40-44,0,4,4
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",45-49,0,4,4
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",50-54,0,8,8
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",55-59,0,2,2
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",60-64,1,0,1
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",65-69,2,5,7
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",70-74,0,3,3
2021-04-30,"COVID-19 Vaccine Moderna",CZ041,"Karlovarský kraj",75-79,0,1,1
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",18-24,1,2,3
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",25-29,0,5,5
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",30-34,0,8,8
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",35-39,0,4,4
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",40-44,3,9,12
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",45-49,4,13,17
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",50-54,2,14,16
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",55-59,3,9,12
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",60-64,4,3,7
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",65-69,3,3,6
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",70-74,0,117,117
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",75-79,0,58,58
2021-04-30,"COVID-19 Vaccine Moderna",CZ042,"Ústecký kraj",80+,1,11,12
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",18-24,12,0,12
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",25-29,1,0,1
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",30-34,8,0,8
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",35-39,15,0,15
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",40-44,12,0,12
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",45-49,23,1,24
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",50-54,16,0,16
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",55-59,19,0,19
2021-04-30,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",60-64,10,1,11
